"Name","Rating","Rating Deviation","Volatility"
"Sensai",1639.10546396,468.190340819,0.059998883351
"Dirtboy",1888.93204282,686.449470743,0.0599910172462
"TheChosenJuan",957.768083306,563.572981165,0.0600022302912
"Joebear",1295.51833199,754.82854198,0.0599950589392
"b8.2morsecode762",1457.16400698,881.862264127,0.0599980682459
"ChillMilk",1158.70518971,580.220580812,0.0600026659943
"collin",1491.29483685,918.163558917,0.059998858581
"ryangg",1618.40571769,958.707500564,0.0599961919092
"DeckerStag",1523.009598,465.784349272,0.0599985866948
"BlackHavokk",1389.00170546,360.265779717,0.0599985453094
"Swit",1338.27180292,744.483728946,0.0599954327333
"rosey",1379.12424374,812.389573295,0.0599995900763
"thenoon",1214.90713968,1072.14619479,0.0599960176522
"Tinder",1713.33548674,470.346770407,0.0599972066224
"chris",1253.02767008,974.469946791,0.0599990515512
"itches",1122.1449526,1069.45015258,0.0599996645969
"ctlroki",1737.39530416,877.075966045,0.0599976420184
"Team Nick",2196.30597743,528.158885641,0.059998414728
"Karils",1427.5955144,384.078182052,0.0599976970811
"huntcholosteve",1375.28080018,889.52124237,0.0599972121116
"Fancy",1718.58864317,224.112454767,0.0599833267817
"Player 5",1421.24378423,441.366888912,0.0599981620081
"yog1",1868.51096878,832.120672774,0.0600042084699
"slowbalt",1468.53291944,957.68022815,0.0599977823862
"robert",1278.37933033,941.489404137,0.0599992520194
"VesselinTime",1725.7797035,598.954716983,0.0599933754321
"kuyashi",2032.36556519,898.49177053,0.0599821088772
"b10.2shadowboxer",1383.35807976,915.191001944,0.059999192031
"Vinje",1294.84546458,642.275952928,0.0599933292905
"notMitch",1612.89324763,534.297033975,0.0599973490695
"randomplaceholder#1",1245.37519077,1120.00061177,0.0600024908675
"deku",1336.97642269,1102.05049118,0.0599983189149
"a11.2deepc.squid",1232.99324684,886.756098068,0.0599993013731
"b5.1ryanford",1777.76886605,891.827253465,0.0600012743067
"aaron",1547.28349103,789.806777718,0.0599973005253
"foxxi",1451.45802211,802.699006134,0.0599975912884
"kuma",1427.18347286,912.374606232,0.0599918167853
"crimson",1334.85847772,561.55109927,0.0599984522428
"Cablebox",1737.34633603,558.227953052,0.0600000779979
"noro",1485.47550138,1025.64462521,0.0599736468236
"chardcore'sroy",1682.23977019,973.537764478,0.0599961178995
"lunestavarigo",1415.76474009,851.762779294,0.059998619936
"Vegeta",1896.21312323,547.312685248,0.0599944856342
"WoK",2108.35156187,391.80711967,0.059987839622
"sasha",1716.55708786,773.928561058,0.0599663363343
"fan",1269.17540033,999.588560149,0.0599925441589
"americanleffeb",1605.76029826,988.37869073,0.0599972519001
"deepcsquid",1348.0578681,854.675772248,0.0599957604282
"eljefe",1256.360198,920.451041199,0.0599993177173
"Surskim",1549.03771423,483.927259135,0.0599983781199
"401loserbutt",1713.40590156,945.033222381,0.0599964827223
"Blond",1626.86580897,406.456969727,0.0599964747765
"a2.1tm",1795.13568147,880.95592566,0.0599970993851
"Anasazi",1071.19858617,534.426659786,0.0600040519306
"NPV",1613.1219198,530.268198403,0.0599797090865
"Datrooph",2149.65461015,479.126641792,0.0599862278522
"jayce",1537.11146077,921.567618816,0.059993931792
"L3375",1297.19747606,259.503457774,0.0599967221871
"design",1461.32730336,756.561507571,0.0599946358905
"ovenhunt",1225.57387786,861.563616567,0.0599994437573
"will2.2",1413.63630099,859.375088635,0.0599983411046
"sonuvabeach",2520.01405899,766.388213447,0.0599987888786
"savage11.1",1574.91556178,853.128569552,0.059997423507
"quafro",1431.55334573,1004.1678314,0.0599988001249
"DATA_EXPUNGED",1306.16060459,277.912045932,0.0599986753015
"mastermcgee",1130.43424307,923.539428467,0.0599980198167
"mrs.nesbitt",1474.39107145,1019.213145,0.0599977531186
"Enigma",1512.32149075,738.642148799,0.0599964674277
"Pepsi",1085.66859109,215.589704079,0.0599899416316
"wham",1241.41987132,911.940904398,0.0599842852408
"Nu~13",1798.20046628,307.416463022,0.0599955128334
"COP CRUSHER",939.424046156,541.853744755,0.0599964056521
"skatecpw",1616.29922132,986.993572963,0.0599991592104
"Charlie",1618.82786573,560.625892951,0.0599982859542
"fllluigimastertae",1734.75933017,841.013220249,0.0599993119898
"kuyashirabidfingers",1428.21597376,851.611808889,0.0599970973798
"burd",1221.69293499,936.639672445,0.0599982944594
"kashkuk",1297.50940524,1098.68978291,0.0599981123155
"Skraaaaa",1673.18462192,703.077386963,0.0599934718882
"marbleblaster",1265.69017663,1082.94591283,0.0600003898559
"cobby",1252.58618615,948.397051507,0.0599954912109
"jackie",1495.779792,1083.91102254,0.0599989737667
"Josephdn",1276.10234966,399.598490575,0.0599995219289
"Weo Weo Jax",1543.70022631,334.106035425,0.0599985678904
"Aerial Assault",1427.67794444,497.599584342,0.0599989917141
"nuggzkami",1352.96675753,878.508792628,0.0599973547613
"vit",1402.34015113,1099.61421094,0.0600010845002
"saturdaylainonawednesday",1970.12793218,941.145234236,0.060002160865
"Hindawg",1809.96663436,353.771903573,0.0600014487719
"Apasher",665.972448151,468.537550258,0.0599936198258
"mr.s",1708.29997945,823.605015356,0.0599990675036
"b1.1kagethewarrior",1915.91823872,870.825452064,0.0599980875248
"bertier",1110.83712526,954.021877789,0.0599983934759
"djinn.",1332.0487208,924.353679422,0.0599993301351
"jive",1307.21122788,980.350280402,0.0599982773599
"treezy",1340.16545592,1008.92287527,0.0599983442711
"ntf",1215.07395557,1087.15340048,0.0599998689582
"a12.2iron",1386.41893376,893.355732386,0.0599975704116
"turbo",1754.31649247,781.869642091,0.0600040611034
"door",1252.13026143,1056.04192101,0.0599938554446
"caboose",1032.29154216,1016.51998002,0.0599960327806
"duelgame",1689.27599991,877.593039684,0.0599965917741
"jorb11.2",1411.48291169,859.551268433,0.059997273188
"Coffeeblack",2268.02557074,214.133693918,0.0600031247214
"nomad",1662.41605491,948.45862324,0.0599978373272
"burntwood",1425.84952219,1092.74407415,0.0599974266036
"none",1370.33065082,1018.22446744,0.0599993285762
"highdef",1043.29365555,1042.04333872,0.0599970618642
"nja11.1",1745.07530258,845.257821596,0.0599960119522
"b4g3l",637.016581014,716.900373766,0.0599957458308
"shadykzhu",1840.6014256,842.588514612,0.0599982904153
"Byron",1184.66159268,725.523067879,0.059995887649
"Cobrain",1180.8267759,419.192553484,0.0600006681531
"malo",1791.64544118,912.427214944,0.0599994345426
"Yumpod",1361.73952355,570.116062837,0.0600016088717
"jellyman",1455.06716875,920.609891601,0.0599993131824
"Deku",1922.36023758,240.650112018,0.0599916595256
"shark",1828.35907117,793.945466974,0.0599936305258
"Skigh",1933.78307463,435.57215056,0.0600035124956
"Love the Kensei",1739.22448883,752.861675579,0.0599957601894
"a16.2thebronskneecap",1251.55669064,889.468433505,0.0599990946665
"LW13",1625.66478742,593.507385855,0.0600018568493
"pono",1503.89034064,908.972188082,0.0599905294539
"rabidfingers",1737.72653624,791.90411185,0.0599987959555
"Noro",1752.45404001,458.801030963,0.0599873110284
"Aiya",1670.39425475,274.849567669,0.0599915709659
"magicubed",1501.7404322,807.316822068,0.0599718807297
"xxxtoppomeranianxxx",1726.72475342,913.041983039,0.0600004414954
"stif",1269.34995964,254.001133115,0.0599878547268
"SpitzLee",979.726657575,487.830062777,0.0599949668153
"realtalkjratthebeach",1830.9279179,909.930489294,0.0599982877042
"littlegreen",1749.03109235,958.171561934,0.0599896563435
"cyoonitdeepfox",1747.88964374,843.28384858,0.0599966365889
"Shaeden",2477.90072402,308.240907894,0.0600044092475
"squilliamfancyson",1508.76631676,1078.95025694,0.0599989573684
"nuggzpyromaniaccider",1244.26921262,860.47928394,0.05999933114
"E Click",1348.3973996,564.632039825,0.0599983453696
"McSexy",885.984542697,441.678386593,0.0600039163411
"flynwalrusbobslob",1700.42313781,840.307376121,0.0599981313414
"idcrisis",1759.80748678,1035.44568395,0.0599992279863
"Royboy",1510.46944297,694.713618532,0.059992320738
"Doctor Tropical",1449.47005885,332.080265895,0.0599979530902
"magicubedmars",1570.26466746,846.286162872,0.0599971959734
"shady",2528.71147207,830.198328406,0.0600066064099
"willm8land",1462.63171073,883.056443579,0.0599980956876
"Azrael",1359.77399912,674.571651831,0.0599967942056
"egg",1442.63792602,819.702161056,0.059996631229
"Redwing",1657.66540129,386.477485975,0.0600001317925
"help",1096.84585233,571.599444202,0.0599938808153
"vessel(trip)",1613.0573334,1055.75501114,0.0599972960363
"quietguy",1470.84590252,1067.82835754,0.059996951443
"needleofjuntah",1957.06579081,1053.89833756,0.0600018741184
"jayrodd",1322.67973802,965.272296096,0.0599978692587
"paper",1848.28066715,773.690249902,0.0599835724143
"helm",1314.48955983,458.809509468,0.0599981075905
"Danko",1756.21767175,273.435183941,0.0600037457394
"b17.1deepcsquid",1245.02170253,903.066976079,0.0599990743429
"Little Bucket",1367.37023655,423.292490124,0.060000374808
"cmurdaskraaaaa",1269.975865,859.184683792,0.0599985703807
"Cdub",1465.21670436,483.467166736,0.0599950108407
"poxx",1507.39311715,1131.40458358,0.0599973389945
"a3.1dre",1707.41505562,894.378310532,0.0599989873241
"aBig",1145.65234033,733.172425448,0.0599947728747
"njaginger",1827.36839425,840.534917755,0.0599989321958
"stevethegod",1519.27673076,1043.35471272,0.059998724454
"YungZ",1092.61945958,504.474664753,0.0599987411618
"Dirty Socks",1175.2746834,613.576359225,0.0599933044325
"wally",1477.53030665,818.603714741,0.059999616937
"Provable",1138.25215962,288.635163589,0.0600011481566
"slaypes",1392.48338036,986.569293341,0.0599981154811
"Mattybfor3",1249.38977444,396.963458509,0.0599987837327
"mingee",1797.82279892,871.955610152,0.0599491323138
"a12.2miles",1438.67021758,879.978802823,0.0599980903446
"zeit",1424.80396286,1000.48335926,0.0599969932679
"Vorporal",1514.79246675,331.183317909,0.0599980626789
"Lv100Cubone",1160.50500297,767.751109496,0.0599960944175
"Sheebz",1781.13071141,441.51611357,0.0599900985372
"yoshimaster",1342.03955518,926.548983338,0.0599978341166
"zbet7.2",1661.97512736,848.436661511,0.0599971088389
"Ray",1984.82558993,634.881679467,0.0599950682074
"Un0",843.942285368,470.455562545,0.0599998825144
"neil",1372.65715164,888.240843414,0.0599988961522
"artificialflavour",2278.50637341,763.608179789,0.0600048384018
"charlieharper",1433.83887636,996.080641592,0.0599983014833
"Rose",982.792503956,271.844488724,0.0600006628974
"energy",1468.93978417,1052.30122635,0.0599970840551
"Thinking Man",1593.21521677,261.130219645,0.0599961121473
"Dr. Greenthumb",1865.3732029,536.8472704,0.0600048817649
"Stitchface",1814.2995565,272.138058907,0.0599828315752
"doylesmash",1244.40765598,956.531579497,0.0599996620163
"skigh",2312.74831111,779.15738513,0.059997043814
"heroshioftime",1695.79456503,841.390689947,0.0599964849919
"scoops",1264.50990897,1045.62620751,0.0599955970614
"BumpaDump",1313.77397314,368.780446057,0.0599982495766
"shibby",2100.56109556,785.213598139,0.0600095736139
"Cela",1606.85975439,538.318657991,0.0599992449881
"gameduel",1652.78679363,840.833955443,0.0599941845328
"KelLorien",1478.65497319,752.021287049,0.0599967491205
"Trill",1139.69257528,468.454251073,0.0600033842458
"None",1175.62433544,712.740771251,0.059995637503
"chardcore",1430.20165394,933.842622643,0.0599951413757
"monk2",1306.82357596,934.521111313,0.0599978491353
"ness",1272.15806053,907.967960957,0.0599943783969
"randall",1333.21321039,799.811961477,0.0599981492183
"kfcthoog",1337.68910502,1021.18503647,0.06
"Hellsing",2257.0386651,418.148469388,0.0599965637933
"roadapples",1403.81589887,1135.19196938,0.0599973846054
"Bron",1227.07901393,437.830379592,0.0599958507762
"The Harem God",1296.46844445,286.639147032,0.0599983860896
"cat wrestler",1405.72907787,451.110029105,0.0599978759945
"mordicon",2028.23086002,792.2660432,0.0599986982569
"Iron",817.977696137,319.053269765,0.0599949418325
"jcubez",2064.8315208,1029.61032948,0.0599914776777
"Zaps",1460.27453022,375.364644643,0.0599991084611
"Tavi",1818.21886335,306.92669349,0.0600005188071
"b8.1roki",1570.92336795,881.157376031,0.0600013161479
"toadster",2273.99115909,775.180823536,0.0599894283323
"The_Gut_Smasher",1331.07208324,286.822493817,0.0599982731534
"Aghi",1698.31196114,379.023255435,0.0599935320467
"Rasto",1970.84693937,397.514223975,0.0600073029375
"thetoaster",1571.8411215,1008.90408581,0.0599990575612
"eddy",1427.06848685,981.649360575,0.0599972573755
"tiltsheebz",1336.51602317,876.398119553,0.0599975730914
"homercow",1353.5868478,1020.5654958,0.0599989496838
"Delta",1390.19342493,662.234519891,0.059996701752
"CoolJoe",823.804601596,427.565558067,0.0599956566072
"jacobmr.owl",1405.6453514,874.697999442,0.060000857301
"Mozzarella",887.400718235,563.238160869,0.0599907888491
"paper10.2",1644.81777486,848.205004299,0.0599979532296
"Sly",1095.48279604,421.286922268,0.0599998308065
"RyanGG",1652.6587221,491.313346223,0.0599924473539
"zeus",1034.11901699,707.470579628,0.0599933584534
"kardinal",1495.48553293,1104.07366171,0.0599958102957
"doctorj",1636.83763213,933.8156948,0.0600005048505
"UUUU",1292.9987926,402.431216045,0.0599990521231
"KingLewi",1309.22762298,462.858955778,0.0599983796706
"Boero",1251.79880414,442.1044687,0.0600016744141
"XP",1184.64548197,557.998276986,0.0599923368702
"auctrix",1406.1334194,820.82202267,0.0599979352072
"Owlnips",1282.09296026,358.060059477,0.0599868322873
"carnage",1582.23561531,849.045231009,0.059976185787
"Taxi",1872.93588185,475.906717264,0.0599849342376
"Wreckening",1510.89993421,481.361650314,0.060008217468
"dany",1383.35807976,1019.89379814,0.059999192031
"Iruka",1553.12113979,506.286681985,0.0599985034953
"ADKnight",1804.00279408,352.183500957,0.0599986304798
"stifthebronskneecap",1361.32580972,888.150247201,0.0599980081666
"lvl100cuebonegarzal",1252.61697542,860.352090488,0.0599990938017
"stu",1263.14006686,1132.76269433,0.0599995793981
"Manifesto",1300.01768391,408.304074187,0.0599981412674
".dempt",1951.20671704,861.340429936,0.0600009326462
"gobos",1056.39840326,1049.75793882,0.0599934849652
"Mr. F",2378.3915082,165.096852301,0.0600011201322
"Improve_",1394.12006642,457.542944286,0.0599985031041
"coleslaw",1309.59895098,931.652146243,0.0599912879588
"regralht",1367.14465165,968.011784265,0.0599991328979
"juicy",1372.70198443,1049.79283857,0.0599989961107
"princeabu5.1",1977.17967831,840.597950063,0.0599958252168
"Rhythm",1320.88586582,536.157418984,0.0599989706817
"null",1253.59654032,409.031736368,0.0599892658983
"adknight",1755.18551358,958.748528053,0.0599875952825
"ShyDude",1272.00735765,768.299875565,0.0599972667115
"blue ranger",1448.0675041,750.308377994,0.0599962167905
"Advo",1321.47135856,571.151236538,0.0599982042463
"metacopolys",1398.23934369,887.025073816,0.059999044119
"Food",1230.79069536,640.947708536,0.0599948837055
"Lucid",1337.71285522,537.179607362,0.060006275547
"Nix",1645.97093798,365.075501482,0.0600082037909
"eggrodohk",1653.52578058,863.255407192,0.0599973025876
"mayormilfordmemeswell",2310.48812582,1022.80633731,0.0600057984648
"amac",1546.40430285,1091.08263008,0.0599975108977
"Admin",1323.02528432,479.274578695,0.059998495955
"albert",1453.96672802,1004.34563014,0.0599915954049
"Monik",1444.31690464,492.571657441,0.0599985331945
"wildturkey",1635.95261365,1094.38249564,0.0599926753254
"thechinesenoob",1501.08542286,575.642229061,0.059997002232
"watt",1310.95632999,965.710465764,0.0599980805338
"vegeta",2114.1442313,864.147092867,0.0600015248339
"McSpammer",1338.46737623,371.493038065,0.0599984625903
"tangitrell",1494.12189026,812.707184638,0.0599956743412
"Kuyashi",1313.08900999,294.899200005,0.059990136162
"purpshoe",1402.55859036,1010.56107558,0.0600028650249
"kp",1339.91557294,1001.96375644,0.0599949200418
"Treetz",1925.95059431,373.597524108,0.0599968070368
"stitchface16.2",1238.21291587,867.738763633,0.0599994289936
"b12.1roki",1563.33076388,903.102986232,0.0599991413417
"thugz8.2",1283.83304293,867.337134695,0.0599983355171
"skraa",1476.41665703,819.032666761,0.0599996130646
"Ekiele",1831.01260312,406.315909715,0.0599931153263
"a8.2flynwalrus",1309.54165854,890.556783977,0.0599982856603
"cleanshot911",1495.33516627,479.887576018,0.0599991828949
"rabidfingerstruealpha",1559.79087687,881.292949489,0.0599974985512
"tmmb-smash",1916.8249529,858.682402384,0.0599976418609
"Theodore",1141.70194481,289.240787149,0.0600015552957
"woogles",1320.34329368,1094.02404892,0.0599995763096
"camhoneybaked",1601.21904207,845.759523248,0.059998634117
"SunWalker",1205.28588157,366.290129032,0.0599982033692
"eliteucantbeat",1961.37658415,927.499397349,0.0599963591623
"AV1N",1337.3855202,380.420285419,0.0599986438026
"lildemon",1643.48302498,1013.23748174,0.0600033984616
"anther",2477.27022202,822.097834225,0.0599953198249
"willvegeta",1753.17197998,860.583782758,0.0599978740307
"sacredtwin",1631.29991765,1057.27146903,0.0599624743938
"Sireddie",927.889429009,600.844269566,0.0599943375403
"Bumsqueeze",1302.79204157,277.00990776,0.0599981601849
"blindbandit",1343.54259458,991.93021704,0.0599978231142
"lonny",1885.86656741,948.267221732,0.0600032936836
"suidt",1828.15810265,894.189472301,0.0599987187135
"camnexic",1684.80089333,860.552633958,0.0599963045281
"junirc",1350.77175018,1025.56199177,0.0599976447621
"QBaby",1183.1081528,224.93698443,0.059999587448
"kimio",1337.68910502,1021.23822835,0.06
"timone",1506.85437215,807.852600691,0.0599990806254
"satou",1388.31071569,1046.96136362,0.0599990590325
"boero",1242.19735611,1047.9248117,0.0599953347677
"B Millz",1402.52910601,423.575093885,0.0599967185248
"Toadster",1726.89180521,486.38965205,0.0599989445102
"AlCo",1202.74402613,716.86816172,0.0599953320409
"jayjayjay",1810.40471598,921.702203495,0.0600037359749
"Shanahan",1804.30953862,371.07659292,0.0599966360666
"ShadowWolf",998.613432755,533.481672432,0.0600032294133
"arm",1311.22697799,1053.82117526,0.0599994302519
"Nick Ahoy",1585.38041414,278.277367431,0.0599918075976
"cappy",1294.52236567,1026.98662328,0.0599999656823
"dre7.1",1608.41275548,852.860904327,0.0599985452072
"ironrawmonster",1807.18397493,836.938563102,0.0599973063353
"klub",1855.94209542,800.770136041,0.0599958137719
"barthurs",1644.94821271,911.547204299,0.0599973303853
"greg",1795.96497648,993.630721671,0.0599966551469
"wok",1691.22826068,904.632431397,0.0599985905593
"EmceeCurtis",1134.56125161,478.658080578,0.0599976623062
"lainunpaid",1873.503117,1025.53747509,0.0600025566553
"Lordy",1603.56943382,745.620963445,0.0599971529758
"nuggz",1255.12625321,843.501259255,0.0599961075775
"JCubez",2312.87597832,324.647086661,0.059978884971
"jlidds",1348.33966519,1112.35745264,0.0599995778572
"necrojoe",1064.75158521,1060.59245991,0.0599994941992
"gren",1599.21518518,318.960569218,0.059999438491
"shaeden",2136.50672367,1097.22696045,0.0599930861655
"pronotes",976.672999669,813.761975901,0.0599955825602
"b4.2jacob",1383.35807976,902.580785464,0.059999192031
"bandit",1361.67055158,788.476813628,0.0599992631643
"AsianBuffet",1363.90003202,449.506821499,0.0599988966514
"Yep",1580.96857339,360.498885689,0.0599990245111
"b6.1paper",1563.10579077,875.067558752,0.0599984710308
"Action Master",1589.52474462,268.375724716,0.0599800797784
"fartstrings",1670.05618406,975.703224419,0.0599962203045
"rokij",1986.9044455,989.293263768,0.0600074034232
"Cobb",1791.59595908,276.51157062,0.0599921961045
"vessel",1565.72316348,1124.51587869,0.0599981820227
"xeno",1262.38857805,1139.45749382,0.0599990747238
"NJA",2136.20332718,433.282532977,0.0599902433579
"TopTierRamen",1603.89715538,381.233966283,0.0599883100343
"duo",1824.45304437,998.254075915,0.0599737839943
"minorthreat",2141.58306665,777.012436401,0.0599842822816
"kagevwins",2233.24264169,860.129301584,0.0599985231062
"CDay",1454.51811226,286.080782996,0.0600030973668
"caocao",1742.97673783,931.936960493,0.0599954047653
"Ajax",1480.90492073,420.757629148,0.060000359866
"b2.2egg",1251.65894606,889.369751856,0.059999094559
"xam",1354.89338538,808.812554821,0.0599839669754
"ctluigi",1996.40548297,960.12270672,0.0599978242621
"dirtybubble",1337.68910502,950.833926711,0.06
"ebil",1540.43614966,791.984798366,0.0599926950399
"Joba",1707.72367012,344.662541439,0.0599975527595
"Liquid",1103.36023366,444.399148294,0.0600018126218
"Wartle",1192.33335901,502.032470858,0.0599969331856
"beanbag",1319.00704128,917.801630914,0.0599980608589
"hhsweater",1596.58023215,1036.27301981,0.0599974925065
"bye14",1004.63574223,815.917245063,0.0599932937487
"Coupon",1186.77117367,394.765124382,0.0599992612007
"gandrill",1376.05500771,1048.95219651,0.0599980672216
"thetindrdorf",1231.61321495,920.203577708,0.0599989085462
"zazu",1568.71988759,914.681614872,0.0599977935176
"bebop",1286.40958301,508.656315873,0.0599985696492
"Tequila",934.956119423,340.18704011,0.0599964756442
"Viola",1196.19858255,418.988856766,0.0600012699729
"quail",1499.90042397,937.045944367,0.0599981060459
"Yung Sin",1523.64553213,547.007216301,0.0599988199542
"monroe",1276.37163019,1065.38865992,0.0599971627791
"Rh1thmz",2073.08943258,423.837922566,0.0599941458222
"Moses Ninja",1398.29117381,736.677214933,0.0599980335177
"Zimmer",1653.0160447,285.153185382,0.0599836272511
"shay",1407.45964421,827.166666742,0.0599987599113
"severest",2149.8142665,767.2686137,0.0600002754539
"European Greazemans",1747.66938906,417.34569292,0.060003571121
"dirtboy",1691.3526618,877.407128723,0.0599986913553
"Rildom",1216.51506324,315.703651783,0.0599994632361
"viola",1688.97095218,1001.76573646,0.0599956116228
"ray",2210.40375526,994.109391406,0.0600028455421
"ruto",1383.35807976,1020.00031095,0.059999192031
"Supertramp",1474.57123538,572.776283033,0.0599981161794
"zite",1327.39552155,1023.27717325,0.0599986941542
"rostopuffandstuff",1436.49599015,852.384970566,0.0599996665401
"Mikey B",1749.34534765,293.563992756,0.0599931335058
"ctl",2301.91790365,861.051003195,0.0599903086947
"bambam",1645.69990071,783.185960659,0.0599938324054
"peachu",1538.52793151,1058.86776694,0.0599998130296
"HelpMeHerbDean",1460.21804181,337.814749775,0.0599987567213
"noodle",1877.14793272,338.857806106,0.0599955876902
"jsmirk",898.47651104,647.431792786,0.0600025282653
"Dr. Mills",1418.1998689,699.477667611,0.0599968362495
"moby",1346.49607841,1098.8748496,0.0599985237545
"kelly",1613.74024651,1003.47909218,0.0599993497399
"bigjoe",1603.28533995,996.798852671,0.0599787458029
"Honeydew",1443.55757621,401.420665168,0.0599975438917
"Albert",1748.60600589,360.265182892,0.0600004799077
"kuyashi1.2",1439.16424571,859.080199103,0.0599981010184
"toppomeranian",1212.54187396,850.577938299,0.0599963818766
"bigbrother",1145.76417011,1032.7021628,0.0599981413217
"heavyrocksecondcity",1488.54521383,880.013070231,0.0599970371176
"Astro",823.389939707,400.773551402,0.0599972969383
"ggl2shadez",2331.9324277,841.297831369,0.0599982197922
"danko",1547.12717537,1019.64999783,0.0599741531143
"sparty",1282.78497294,987.542826141,0.0600006873762
"SaltySith",1353.04847834,749.447776152,0.0599967848748
"Thor",1524.84536514,463.206735514,0.0599989592472
"game",2156.64234337,779.867116271,0.0600027929317
"bluerangerjoka",1288.02196588,871.311934015,0.0600010825903
"b11.1cho",1381.19537694,893.988495706,0.0599984130215
"Jwebb",1084.17351176,363.444167435,0.0599981644752
"Tron",1724.00396133,520.977242009,0.0599927066537
"jingranwang",1124.79692217,977.148384767,0.0600050571498
"Dewdrop Spider",1308.35763491,487.255360162,0.0599983027661
"Kyari",805.913886265,421.072446547,0.0600171672225
"Colony",1566.69697847,241.027679323,0.0599866204227
"a7.2cam",1482.5194338,901.81332961,0.0599983347411
"Vavv",1643.95595118,429.622437418,0.059997961683
"Rosilius",867.089635156,430.457121631,0.0599932770909
"bobslobflynwalrus",1517.9450654,867.888117522,0.0599976186576
"fendricklamar8.1",1416.64752988,860.156079036,0.0600003664103
"Crip",2135.18678539,210.314490398,0.0599902078834
"b3.2supermegawalrus",1451.23231842,894.545382259,0.059998068683
"somj",1840.32015817,795.331421208,0.059992969447
"pumba",1191.09945401,806.656327971,0.0600002642648
"Gulo",1394.45708332,698.83145482,0.0599976431364
"joescriv",1383.35807976,852.186138063,0.059999192031
"Stonedog",815.711143673,281.666713025,0.0599983885555
"White Lightning",1359.98751735,338.005866047,0.0599985294986
"Danil",1841.79527801,219.152198753,0.0599992740953
"savage",1566.66331536,1113.26146905,0.0599982171188
"vulgr",1264.14695376,939.134460587,0.0599990483709
"Fire",858.456717541,402.780131926,0.0599901564425
"stabled",1303.8386424,1057.20501927,0.0599980663956
"epik",1293.51218644,810.603543359,0.0599983874248
"oldmankarp",1332.86088073,1087.5294467,0.0599841980045
"dizcofunk",1308.97371893,1015.62897281,0.059998291289
"redwing",1594.68164531,1026.6342102,0.0599958019346
"luxy",1609.79545038,1096.14874122,0.0599933417125
"rug",1507.05852634,955.652766911,0.0599965289815
"stem",1270.74859436,943.340473627,0.0599985430406
"gman",1202.43356741,952.494111111,0.0599956061858
"Heartstrings",1442.10266741,243.133867226,0.0599940075286
"DyMg",1137.76771146,591.226490124,0.0599965441811
"rodohk12.2.",1283.95404455,867.075308123,0.0599983352573
"Paco",1641.23061845,369.583394538,0.0600001061497
"Turtle",1579.17678845,669.782808109,0.0599969148812
"fearless14.1",1794.97118607,845.112173974,0.0599964156115
"stego",1262.43400079,1093.02096896,0.0599970914614
"Albin0",1036.47826218,217.62374702,0.0599994435374
"shitbird",1283.75867061,987.664553002,0.0600006773477
"Beetle",1792.13448924,559.397269625,0.0599964251468
"HAMilTon",1562.82582772,453.092745979,0.0599977942284
"ultimatewobblerxxx",1635.4161588,919.6873807,0.0599981126006
"tsundereqwetroop",1285.92367612,860.927873663,0.0599982958089
"Lustrick",1408.89103509,415.117554926,0.0599988062514
"a10.2duel",1541.68673707,887.560511685,0.0599977370364
"Elm",1180.08650096,574.183206885,0.0599947960343
"game13.2",1345.12464651,875.447890826,0.0599996676718
"blackscarecrow",1209.33330844,920.794405284,0.060001135778
"SilentShadow",1340.45267,415.539892932,0.0599974160318
"Kanye Rest",1936.83163427,536.412147022,0.0599972767419
"hotmama-",1469.44601319,1103.12447151,0.0599968345251
"bonkers",1366.91451114,915.435250378,0.0599966946604
"Shmeeges",1284.3050276,751.295306595,0.0599949978179
"shabby",1481.26618908,937.017877919,0.0599997563041
"RobotSword",1274.05356594,579.579316654,0.0599936066019
"ceephax",1878.64193608,1021.98161587,0.0599799849818
"Waddle",1522.7777807,716.614670167,0.0599959252084
"springbreak2004",1241.38013027,1090.05643848,0.0599991184144
"kalamazhu6.1",1740.55619367,849.087953633,0.0599979602875
"SALZ",1221.63119484,309.517499567,0.0599970992648
"chauncey",1478.75718244,1032.77274193,0.0599996433538
"Mules",2122.68446003,625.269505753,0.0599915042085
"Dimz",1603.58020547,498.778783339,0.0599985350428
"toppompermanianio",1609.15932565,914.187245876,0.0599997602439
"WeissClimbers",1895.16493001,311.856160462,0.0599987493743
"Napkin",2036.83924318,438.312667832,0.0599871914658
"flossynergal",1542.09881186,863.09789537,0.0599949152767
"Steez",1656.85608577,710.831401007,0.0599959143574
"jazihia-boogie",1260.22964126,860.759050297,0.0599989014902
"Bdubs",1560.28257516,734.48528718,0.0599950127219
"Dolphin",892.608041835,445.340537645,0.0600042453222
"Launchpad McQuack",1162.02560382,755.640525229,0.0599946693038
"1der",2037.34601959,278.408517738,0.0600462282695
"Magicubed",2304.43898804,207.565633398,0.0599813902113
"tmdg",1167.25880163,1115.5291411,0.0600014301821
"Ty",1824.16059215,733.066511572,0.0599973344651
"showtime",1573.00653805,792.274301366,0.0599993678771
"Ice",2826.30833882,300.13014517,0.0600067731583
"aiya",1607.53310968,1041.52971594,0.0599884195953
"luketheduke",1383.35807976,802.011361861,0.059999192031
"trick",2367.47007449,1007.03451935,0.0600071292245
"SuperMegaWalrus",1821.81651045,449.783945847,0.0600019749974
"thugz",2061.80948309,800.806266536,0.0599979312477
